Wavelength,Flux
3183.766,1.135128843e-14
3185.266176,7.720240293e-15
3186.766352,4.089193007e-15
3188.266528,6.828919805e-15
3189.766704,9.568646602e-15
3191.26688,9.668321204e-15
3192.767056,9.767994959e-15
3194.267232,4.166348392e-15
3195.767408,-1.435293729e-15
3197.267584,4.619737176e-15
3198.76776,1.067476321e-14
3200.267936,5.246614825e-15
3201.768112,-1.815314161e-16
3203.268288,-1.922769872e-15
3204.768464,-3.664005338e-15
3206.26864,-2.108880263e-17
3207.768816,3.621824791e-15
3209.268992,3.16526895e-15
3210.769168,2.708716074e-15
3212.269344,6.066234398e-15
3213.76952,9.423751452e-15
3215.269696,1.064604964e-14
3216.769872,1.186834444e-14
3218.270048,9.161823454e-15
3219.770224,6.455307971e-15
3221.2704,8.850848013e-15
3222.770576,1.12463817e-14
3224.270752,8.040704197e-15
3225.770928,4.835032199e-15
3227.271104,5.609325768e-15
3228.77128,6.383622726e-15
3230.271456,9.697861478e-15
3231.771632,1.301209303e-14
3233.271808,1.139804803e-14
3234.771984,9.784008964e-15
3236.27216,1.158829502e-14
3237.772336,1.339257345e-14
3239.272512,1.046324638e-14
3240.772688,7.533922691e-15
3242.272864,7.147692608e-15
3243.77304,6.761467183e-15
3245.273216,8.686900551e-15
3246.773392,1.061232672e-14
3248.273568,8.694426438e-15
3249.773744,6.776532511e-15
3251.27392,7.662831788e-15
3252.774096,8.549132336e-15
3254.274272,9.769785587e-15
3255.774448,1.099043799e-14
3257.274624,1.179828974e-14
3258.7748,1.260613809e-14
3260.274976,1.198883657e-14
3261.775152,1.137153675e-14
3263.275328,1.197840875e-14
3264.775504,1.258527736e-14
3266.27568,1.203689299e-14
3267.775856,1.148851369e-14
3269.276032,1.293148429e-14
3270.776208,1.437444896e-14
3272.276384,1.308143877e-14
3273.77656,1.178843281e-14
3275.276736,1.21712214e-14
3276.776912,1.255400999e-14
3278.277088,1.303333746e-14
3279.777264,1.351266324e-14
3281.27744,1.341472167e-14
3282.777616,1.331677925e-14
3284.277792,1.274700645e-14
3285.777968,1.217723872e-14
3287.278144,1.307626848e-14
3288.77832,1.397529739e-14
3290.278496,1.438392388e-14
3291.778672,1.479255459e-14
3293.278848,1.608297202e-14
3294.779024,1.737338605e-14
3296.2792,1.751919092e-14
3297.779376,1.766498731e-14
3299.279552,1.577891768e-14
3300.779728,1.389285907e-14
3302.279904,1.507697809e-14
3303.78008,1.626109288e-14
3305.280256,1.603570758e-14
3306.780432,1.581032566e-14
3308.280608,1.67799192e-14
3309.780784,1.774950934e-14
3311.28096,1.745826553e-14
3312.781136,1.716702681e-14
3314.281312,1.80559828e-14
3315.781488,1.894493372e-14
3317.281664,1.865906348e-14
3318.78184,1.837319495e-14
3320.282016,1.851695677e-14
3321.782192,1.866071859e-14
3323.282368,1.854764477e-14
3324.782544,1.843457434e-14
3326.28272,1.917781526e-14
3327.782896,1.992105618e-14
3329.283072,2.06725743e-14
3330.783248,2.142408396e-14
3332.283424,2.004991361e-14
3333.7836,1.867575512e-14
3335.283776,1.978522428e-14
3336.783952,2.089469006e-14
3338.284128,2.138733289e-14
3339.784304,2.187997064e-14
3341.28448,2.153841477e-14
3342.784656,2.11968572e-14
3344.284832,2.107326663e-14
3345.785008,2.094967435e-14
3347.285184,2.079067272e-14
3348.78536,2.063167278e-14
3350.285536,2.07379771e-14
3351.785712,2.084428143e-14
3353.285888,2.089606733e-14
3354.786064,2.094785832e-14
3356.28624,2.20041948e-14
3357.786416,2.306052281e-14
3359.286592,2.259410073e-14
3360.786768,2.212768204e-14
3362.286944,2.24373234e-14
3363.78712,2.274696815e-14
3365.287296,2.354451744e-14
3366.787472,2.434207011e-14
3368.287648,2.549505813e-14
3369.787824,2.664803599e-14
3371.288,2.579047273e-14
3372.788176,2.493291794e-14
3374.288352,2.562164382e-14
3375.788528,2.63103697e-14
3377.288704,2.692995736e-14
3378.78888,2.754954163e-14
3380.289056,2.769624604e-14
3381.789232,2.784295045e-14
3383.289408,2.800482184e-14
3384.789584,2.816668814e-14
3386.28976,2.729481002e-14
3387.789936,2.642294037e-14
3389.290112,2.720771471e-14
3390.790288,2.799248734e-14
3392.290464,2.852181178e-14
3393.79064,2.905113284e-14
3395.290816,2.942971591e-14
3396.790992,2.980829898e-14
3398.291168,2.935305943e-14
3399.791344,2.889783004e-14
3401.29152,2.927286912e-14
3402.791696,2.964790482e-14
3404.291872,2.93018512e-14
3405.792048,2.895580097e-14
3407.292224,2.951311816e-14
3408.7924,3.007042857e-14
3410.292576,3.036859094e-14
3411.792752,3.066674993e-14
3413.292928,3.034953948e-14
3414.793104,3.003233242e-14
3416.29328,3.040541655e-14
3417.793456,3.077850068e-14
3419.293632,3.112028864e-14
3420.793808,3.146206304e-14
3422.293984,3.035563134e-14
3423.79416,2.924921657e-14
3425.294336,3.032678817e-14
3426.794512,3.1404353e-14
3428.294688,3.104808077e-14
3429.794864,3.069181533e-14
3431.29504,3.113882511e-14
3432.795216,3.158583489e-14
3434.295392,3.152712873e-14
3435.795568,3.146842596e-14
3437.295744,3.173568518e-14
3438.79592,3.200294779e-14
3440.296096,3.272214653e-14
3441.796272,3.344134187e-14
3443.296448,3.370796752e-14
3444.796624,3.397458977e-14
3446.2968,3.382245926e-14
3447.796976,3.367032537e-14
3449.297152,3.322359681e-14
3450.797328,3.277687163e-14
3452.297504,3.248422514e-14
3453.79768,3.219157186e-14
3455.297856,3.086527412e-14
3456.798032,2.953899332e-14
3458.298208,3.050069081e-14
3459.798384,3.146238153e-14
3461.29856,3.184612811e-14
3462.798736,3.222986792e-14
3464.298912,3.154157572e-14
3465.799088,3.085329369e-14
3467.299264,3.152305619e-14
3468.79944,3.219280853e-14
3470.299616,3.206162007e-14
3471.799792,3.193042483e-14
3473.299968,3.151842123e-14
3474.800144,3.110641763e-14
3476.30032,3.104136888e-14
3477.800496,3.097632692e-14
3479.300672,3.173740296e-14
3480.800848,3.249846545e-14
3482.301024,3.214538824e-14
3483.8012,3.179231103e-14
3485.301376,3.205699188e-14
3486.801552,3.232166935e-14
3488.301728,3.19116478e-14
3489.801904,3.150162965e-14
3491.30208,3.129265307e-14
3492.802256,3.108368665e-14
3494.302432,3.1597507e-14
3495.802608,3.211132735e-14
3497.302784,3.226793697e-14
3498.80296,3.242454319e-14
3500.303136,3.223181948e-14
3501.803312,3.203909238e-14
3503.303488,3.17023358e-14
3504.803664,3.136557921e-14
3506.30384,3.15526007e-14
3507.804016,3.17396188e-14
3509.304192,3.16867199e-14
3510.804368,3.163383116e-14
3512.304544,3.269843977e-14
3513.80472,3.376302805e-14
3515.304896,3.296711862e-14
3516.805072,3.217120919e-14
3518.305248,3.161709379e-14
3519.805424,3.106299194e-14
3521.3056,3.147745533e-14
3522.805776,3.189191871e-14
3524.305952,3.241458886e-14
3525.806128,3.293724546e-14
3527.306304,3.189952846e-14
3528.80648,3.086183517e-14
3530.306656,3.202654613e-14
3531.806832,3.319124354e-14
3533.307008,3.31731272e-14
3534.807184,3.315500747e-14
3536.30736,3.272534153e-14
3537.807536,3.229567899e-14
3539.307712,3.223818239e-14
3540.807888,3.218067902e-14
3542.308064,3.146625077e-14
3543.80824,3.075183269e-14
3545.308416,3.099538177e-14
3546.808592,3.123893085e-14
3548.308768,3.116772248e-14
3549.808944,3.109651073e-14
3551.30912,3.072467682e-14
3552.809296,3.035284291e-14
3554.309472,2.989142001e-14
3555.809648,2.943001067e-14
3557.309824,2.986987488e-14
3558.81,3.030973909e-14
3560.310176,3.048009097e-14
3561.810352,3.06504293e-14
3563.310528,2.961010004e-14
3564.810704,2.856979451e-14
3566.31088,2.996123586e-14
3567.811056,3.135265688e-14
3569.311232,3.124795006e-14
3570.811408,3.114323645e-14
3572.311584,3.05722922e-14
3573.81176,3.000134795e-14
3575.311936,2.946127635e-14
3576.812112,2.892121154e-14
3578.312288,2.897620091e-14
3579.812464,2.903119029e-14
