Wavelength,Flux
3180,1.733946577e-14
3181.318315,1.737952535e-14
3182.63663,1.741958323e-14
3183.954945,1.68953664e-14
3185.27326,1.637115126e-14
3186.591575,1.554585318e-14
3187.90989,1.47205551e-14
3189.228205,1.407169906e-14
3190.54652,1.342284726e-14
3191.864835,1.409063533e-14
3193.18315,1.475842425e-14
3194.501465,1.57043754e-14
3195.81978,1.665031807e-14
3197.138095,1.589263186e-14
3198.45641,1.513494733e-14
3199.774725,1.44716155e-14
3201.09304,1.380828621e-14
3202.411355,1.370368442e-14
3203.72967,1.359908856e-14
3205.047985,1.453983892e-14
3206.3663,1.548058251e-14
3207.684615,1.54648294e-14
3209.00293,1.544907458e-14
3210.321245,1.528340341e-14
3211.63956,1.511773901e-14
3212.957875,1.547988117e-14
3214.27619,1.584202164e-14
3215.594505,1.592310471e-14
3216.91282,1.600418609e-14
3218.231135,1.577088273e-14
3219.54945,1.553757936e-14
3220.867765,1.517491035e-14
3222.18608,1.481224472e-14
3223.504395,1.490204376e-14
3224.82271,1.499184281e-14
3226.141025,1.500163282e-14
3227.45934,1.501141774e-14
3228.777655,1.459067784e-14
3230.09597,1.416994726e-14
3231.414285,1.434285294e-14
3232.7326,1.451576286e-14
3234.050915,1.485221112e-14
3235.36923,1.518864922e-14
3236.687545,1.47528135e-14
3238.00586,1.431698794e-14
3239.324175,1.458307149e-14
3240.64249,1.484915164e-14
3241.960805,1.491498135e-14
3243.27912,1.498080597e-14
3244.597435,1.468678728e-14
3245.91575,1.439277029e-14
3247.234065,1.41971548e-14
3248.55238,1.40015444e-14
3249.870695,1.406892418e-14
3251.18901,1.413630396e-14
3252.507325,1.418246217e-14
3253.82564,1.422861361e-14
3255.143955,1.391456598e-14
3256.46227,1.360051411e-14
3257.780585,1.310359461e-14
3259.0989,1.260668358e-14
3260.417215,1.248818367e-14
3261.73553,1.236969223e-14
3263.053845,1.262729359e-14
3264.37216,1.288488732e-14
3265.690475,1.280166718e-14
3267.00879,1.271844788e-14
3268.327105,1.269381701e-14
3269.64542,1.266919292e-14
3270.963735,1.294169443e-14
3272.28205,1.321419001e-14
3273.600365,1.324805185e-14
3274.91868,1.328191283e-14
3276.236995,1.331880451e-14
3277.55531,1.335569025e-14
3278.873625,1.314509245e-14
3280.19194,1.293448448e-14
3281.510255,1.231946995e-14
3282.82857,1.170446982e-14
3284.146885,1.162257783e-14
3285.4652,1.154070447e-14
3286.783515,1.212263983e-14
3288.10183,1.27045701e-14
3289.420145,1.31153887e-14
3290.73846,1.35261946e-14
3292.056775,1.348558699e-14
3293.37509,1.344497345e-14
3294.693405,1.322276961e-14
3296.01172,1.300057423e-14
3297.330035,1.305095744e-14
3298.64835,1.310134913e-14
3299.966665,1.343583566e-14
3301.28498,1.377031373e-14
3302.603295,1.385235903e-14
3303.92161,1.393439841e-14
3305.239925,1.382584521e-14
3306.55824,1.371728777e-14
3307.876555,1.344876223e-14
3309.19487,1.318024178e-14
3310.513185,1.306830468e-14
3311.8315,1.295638452e-14
3313.149815,1.331366132e-14
3314.46813,1.367093813e-14
3315.786445,1.400678584e-14
3317.10476,1.434261408e-14
3318.423075,1.414677074e-14
3319.74139,1.395093334e-14
3321.059705,1.391689701e-14
