Wavelength,Flux
3527.856682,5.123921468e-16
3529.354984,4.596393054e-16
3530.853286,4.822999249e-16
3532.351588,5.049637737e-16
3533.84989,4.850581818e-16
3535.348192,4.6515079e-16
3536.846494,4.943409218e-16
3538.344796,5.23533277e-16
3539.843098,5.223106379e-16
3541.3414,5.210867282e-16
3542.839702,5.262766579e-16
3544.338004,5.314669052e-16
3545.836306,5.553230059e-16
3547.334608,5.791799535e-16
3548.83291,5.372039653e-16
3550.331212,4.952249595e-16
3551.829514,4.890131375e-16
3553.327816,4.828029566e-16
3554.826118,5.362289774e-16
3556.32442,5.89657804e-16
3557.822722,5.490155221e-16
3559.321024,5.083687403e-16
3560.819326,5.506336197e-16
3562.317628,5.929024166e-16
3563.81593,5.936805223e-16
3565.314232,5.944566692e-16
3566.812534,5.805856576e-16
3568.310836,5.667139049e-16
3569.809138,4.989183937e-16
3571.30744,4.311202619e-16
3572.805742,4.494132884e-16
3574.304044,4.677105765e-16
3575.802346,4.929639638e-16
3577.300648,5.182177217e-16
3578.79895,5.246776715e-16
3580.297252,5.311366683e-16
3581.795554,5.061798483e-16
3583.293856,4.812214402e-16
3584.792158,5.153565503e-16
3586.29046,5.49494678e-16
3587.788762,5.88044418e-16
3589.287064,6.265943697e-16
3590.785366,6.102206935e-16
3592.283668,5.938441585e-16
3593.78197,6.172836248e-16
3595.280272,6.407252086e-16
3596.778574,6.304192529e-16
3598.276876,6.201114972e-16
3599.775178,6.539563397e-16
3601.27348,6.878036175e-16
3602.771782,7.187040676e-16
3604.270084,7.496044119e-16
3605.768386,7.288008592e-16
3607.266688,7.079945007e-16
3608.76499,7.047020836e-16
3610.263292,7.014106724e-16
3611.761594,6.633678816e-16
3613.259896,6.25323185e-16
3614.758198,6.438217493e-16
3616.2565,6.623234371e-16
3617.754802,6.753019406e-16
3619.253104,6.882801794e-16
3620.751406,6.820304527e-16
3622.249708,6.757796142e-16
3623.74801,6.690627488e-16
3625.246312,6.623458834e-16
3626.744614,6.42058015e-16
3628.242916,6.217694054e-16
3629.741218,6.062901959e-16
3631.23952,5.908112511e-16
3632.737822,5.49713689e-16
3634.236124,5.086145916e-16
3635.734426,5.198728771e-16
3637.232728,5.31134286e-16
3638.73103,5.305245281e-16
3640.229332,5.29914135e-16
3641.727634,5.037648515e-16
3643.225936,4.776140327e-16
3644.724238,5.209330447e-16
3646.22254,5.642562388e-16
3647.720842,5.273980766e-16
3649.219144,4.905350439e-16
3650.717446,5.432864559e-16
3652.215748,5.960433207e-16
3653.71405,5.537980818e-16
3655.212352,5.115469667e-16
3656.710654,5.213814427e-16
3658.208956,5.312191481e-16
3659.707258,5.213380323e-16
3661.20556,5.114556989e-16
3662.703862,5.313525028e-16
3664.202164,5.512511067e-16
3665.700466,5.890685867e-16
3667.198768,6.268871255e-16
3668.69707,6.407942418e-16
3670.195372,6.5469977e-16
3671.693674,6.519677711e-16
3673.191976,6.492346604e-16
3674.690278,6.537279585e-16
3676.18858,6.58221733e-16
3677.686882,7.101863572e-16
3679.185184,7.62154052e-16
3680.683486,8.18487884e-16
3682.181788,8.748220336e-16
3683.68009,8.675332622e-16
3685.178392,8.602403085e-16
3686.676694,8.967786629e-16
3688.174996,9.333199818e-16
3689.673298,9.632960543e-16
3691.1716,9.932718092e-16
3692.669902,9.880132169e-16
3694.168204,9.827522952e-16
3695.666506,1.0189962e-15
3697.164808,1.055242857e-15
3698.66311,1.075429876e-15
3700.161412,1.095615836e-15
3701.659714,1.108913723e-15
3703.158016,1.122211188e-15
3704.656318,1.111704697e-15
3706.15462,1.101196512e-15
3707.652922,1.120881664e-15
3709.151224,1.140568933e-15
3710.649526,1.193973407e-15
3712.147828,1.247380211e-15
3713.64613,1.209111474e-15
3715.144432,1.170836279e-15
3716.642734,1.160720905e-15
3718.141036,1.15060765e-15
3719.639338,1.172222342e-15
3721.13764,1.193839364e-15
3722.635942,1.168916479e-15
3724.134244,1.143990205e-15
3725.632546,1.125959097e-15
3727.130848,1.107928518e-15
3728.62915,1.055709784e-15
3730.127452,1.003488509e-15
3731.625754,1.019637721e-15
3733.124056,1.035792016e-15
3734.622358,1.080881803e-15
3736.12066,1.125973708e-15
3737.618962,1.116293498e-15
3739.117264,1.106609264e-15
3740.615566,1.050725207e-15
3742.113868,9.948377613e-16
3743.61217,9.951379286e-16
3745.110472,9.95442437e-16
3746.608774,9.804872233e-16
3748.107076,9.65530739e-16
3749.605378,9.60726474e-16
3751.10368,9.559229502e-16
3752.601982,8.954903257e-16
3754.100284,8.350534662e-16
3755.598586,8.02486214e-16
3757.096888,7.699210794e-16
3758.59519,7.458350094e-16
3760.093492,7.217495746e-16
3761.591794,7.143528064e-16
3763.090096,7.069573618e-16
3764.588398,6.6638586e-16
3766.0867,6.258117113e-16
3767.585002,5.841091559e-16
3769.083304,5.424065475e-16
3770.581606,5.406292606e-16
3772.079908,5.388551501e-16
3773.57821,5.212572465e-16
3775.076512,5.036580724e-16
3776.574814,4.974868021e-16
3778.073116,4.913164847e-16
3779.571418,4.923303302e-16
3781.06972,4.933447581e-16
3782.568022,4.951817608e-16
3784.066324,4.970188164e-16
3785.564626,4.618707608e-16
3787.062928,4.26719714e-16
3788.56123,4.223716027e-16
3790.059532,4.180260325e-16
3791.557834,4.241631833e-16
3793.056136,4.30301234e-16
3794.554438,4.277412357e-16
3796.05274,4.251805228e-16
3797.551042,4.022456499e-16
3799.049344,3.793090565e-16
3800.547646,3.68044683e-16
3802.045948,3.567812888e-16
3803.54425,3.630727848e-16
3805.042552,3.693657897e-16
3806.540854,3.778355897e-16
3808.039156,3.863055751e-16
3809.537458,3.727473569e-16
3811.03576,3.591872859e-16
3812.534062,3.502801521e-16
3814.032364,3.413734419e-16
3815.530666,3.480558171e-16
3817.028968,3.547395424e-16
3818.52727,3.710343387e-16
3820.025572,3.87329982e-16
3821.523874,3.926936064e-16
3823.022176,3.980562514e-16
3824.520478,4.167951084e-16
3826.01878,4.3553513e-16
3827.517082,4.281790459e-16
3829.015384,4.208206854e-16
3830.513686,4.070338742e-16
3832.011988,3.932465072e-16
3833.51029,4.286777365e-16
3835.008592,4.641133864e-16
3836.506894,4.56716777e-16
3838.005196,4.49316356e-16
3839.503498,4.722327795e-16
3841.0018,4.951519029e-16
3842.500102,5.030643023e-16
3843.998404,5.109753253e-16
3845.496706,5.300031264e-16
3846.995008,5.490318804e-16
3848.49331,5.479070206e-16
3849.991612,5.46780308e-16
3851.489914,5.865006475e-16
3852.988216,6.262247457e-16
3854.486518,6.315276484e-16
3855.98482,6.368273748e-16
3857.483122,6.655850962e-16
3858.981424,6.943449882e-16
3860.479726,7.189965057e-16
3861.978028,7.436475997e-16
3863.47633,7.639322389e-16
3864.974632,7.842165074e-16
3866.472934,8.20756397e-16
3867.971236,8.572978748e-16
3869.469538,9.087741317e-16
3870.96784,9.60251712e-16
3872.466142,1.007387931e-15
3873.964444,1.054523726e-15
3875.462746,1.081152113e-15
3876.961048,1.107778488e-15
3878.45935,1.157627435e-15
3879.957652,1.207478606e-15
3881.455954,1.26954304e-15
3882.954256,1.331608744e-15
3884.452558,1.422867438e-15
3885.95086,1.514128886e-15
3887.449162,1.5654396e-15
3888.947464,1.616746398e-15
3890.445766,1.645899154e-15
3891.944068,1.675049793e-15
3893.44237,1.69298021e-15
3894.940672,1.710909568e-15
3896.438974,1.792998496e-15
3897.937276,1.875093988e-15
3899.435578,1.962804249e-15
3900.93388,2.050514935e-15
3902.432182,2.12983957e-15
3903.930484,2.209163147e-15
3905.428786,2.240106531e-15
3906.927088,2.271045045e-15
3908.42539,2.301768835e-15
3909.923692,2.332492415e-15
3911.421994,2.393296463e-15
3912.920296,2.454103476e-15
3914.418598,2.532468847e-15
3915.9169,2.6108357e-15
3917.415202,2.651655276e-15
3918.913504,2.692470829e-15
3920.411806,2.713719921e-15
3921.910108,2.734967107e-15
3923.40841,2.766055546e-15
3924.906712,2.797145043e-15
3926.405014,2.791830123e-15
3927.903316,2.786511603e-15
3929.401618,2.759977238e-15
3930.89992,2.733440542e-15
3932.398222,2.69167123e-15
3933.896524,2.649900436e-15
3935.394826,2.604981431e-15
3936.893128,2.560062215e-15
3938.39143,2.558446288e-15
3939.889732,2.556834808e-15
3941.388034,2.563813724e-15
3942.886336,2.570793276e-15
3944.384638,2.575999987e-15
3945.88294,2.581206487e-15
3947.381242,2.592896812e-15
3948.879544,2.604587985e-15
3950.377846,2.597093437e-15
3951.876148,2.589596772e-15
3953.37445,2.58264009e-15
3954.872752,2.575683621e-15
3956.371054,2.585820064e-15
3957.869356,2.595958625e-15
3959.367658,2.616273228e-15
3960.86596,2.636589101e-15
3962.364262,2.565529601e-15
3963.862564,2.494460149e-15
3965.360866,2.511866888e-15
3966.859168,2.529283367e-15
3968.35747,2.480062283e-15
3969.855772,2.430833787e-15
3971.354074,2.377739221e-15
3972.852376,2.324644231e-15
3974.350678,2.335660953e-15
3975.84898,2.346684875e-15
3977.347282,2.360047667e-15
3978.845584,2.37341067e-15
3980.343886,2.34400698e-15
3981.842188,2.31459842e-15
3983.34049,2.302101719e-15
3984.838792,2.289606925e-15
3986.337094,2.260774558e-15
3987.835396,2.231940498e-15
