Wavelength,Flux
3834.34586,1.414274564e-14
3835.85232,1.441876742e-14
3837.35878,1.466565381e-14
3838.86524,1.491253681e-14
3840.3717,1.504369647e-14
3841.87816,1.517484258e-14
3843.38462,1.557699858e-14
3844.89108,1.597918507e-14
3846.39754,1.644787212e-14
3847.904,1.691656763e-14
3849.41046,1.718347619e-14
3850.91692,1.745036102e-14
3852.42338,1.7705672e-14
3853.92984,1.796098297e-14
3855.4363,1.806311482e-14
3856.94276,1.816522972e-14
3858.44922,1.862324416e-14
3859.95568,1.908130094e-14
3861.46214,1.943987201e-14
3862.9686,1.979843122e-14
3864.47506,2.07112583e-14
3865.98152,2.162414975e-14
3867.48798,2.142272532e-14
3868.99444,2.122117044e-14
3870.5009,2.155776608e-14
3872.00736,2.189442611e-14
3873.51382,2.23735774e-14
3875.02028,2.285274563e-14
3876.52674,2.323534533e-14
3878.0332,2.361793317e-14
3879.53966,2.384275266e-14
3881.04612,2.40675552e-14
3882.55258,2.430307271e-14
3884.05904,2.453859192e-14
3885.5655,2.489724599e-14
3887.07196,2.525591363e-14
3888.57842,2.555445039e-14
3890.08488,2.585298037e-14
3891.59134,2.597349622e-14
3893.0978,2.609399005e-14
3894.60426,2.644709945e-14
3896.11072,2.680023934e-14
3897.61718,2.715602367e-14
3899.12364,2.751181139e-14
3900.6301,2.761658259e-14
3902.13656,2.77213233e-14
3903.64302,2.819341203e-14
3905.14948,2.86655465e-14
3906.65594,2.883799902e-14
3908.1624,2.901041766e-14
3909.66886,2.901831878e-14
3911.17532,2.902619958e-14
3912.68178,2.9245327e-14
3914.18824,2.946447814e-14
3915.6947,2.9565292e-14
3917.20116,2.966609231e-14
3918.70762,2.981541405e-14
3920.21408,2.996474257e-14
3921.72054,2.989224672e-14
3923.227,2.981972376e-14
3924.73346,2.948525416e-14
3926.23992,2.915075069e-14
3927.74638,2.932814988e-14
3929.25284,2.950561684e-14
3930.7593,2.968555374e-14
3932.26576,2.986548725e-14
3933.77222,2.960779273e-14
3935.27868,2.93500406e-14
3936.78514,2.937234467e-14
3938.2916,2.939468601e-14
3939.79806,2.968895881e-14
3941.30452,2.998326549e-14
3942.81098,3.014472691e-14
3944.31744,3.0306168e-14
3945.8239,3.054259862e-14
3947.33036,3.0779036e-14
3948.83682,3.113814409e-14
3950.34328,3.149726912e-14
3951.84974,3.164058371e-14
3953.3562,3.17838678e-14
3954.86266,3.189288772e-14
3956.36912,3.200190425e-14
3957.87558,3.234328224e-14
3959.38204,3.268469073e-14
3960.8885,3.241332509e-14
3962.39496,3.214187813e-14
3963.90142,3.216025197e-14
3965.40788,3.217866308e-14
3966.91434,3.179707474e-14
3968.4208,3.141543557e-14
3969.92726,3.104093859e-14
3971.43372,3.0666445e-14
3972.94018,3.068848479e-14
3974.44664,3.071057541e-14
3975.9531,3.09505534e-14
3977.45956,3.119055849e-14
3978.96602,3.142632842e-14
3980.47248,3.166209496e-14
3981.97894,3.181490648e-14
3983.4854,3.196770106e-14
3984.99186,3.185941975e-14
3986.49832,3.175110118e-14
3988.00478,3.180199769e-14
3989.51124,3.185291454e-14
3991.0177,3.1222844e-14
3992.52416,3.059268198e-14
3994.03062,3.056305615e-14
3995.53708,3.053351503e-14
3997.04354,3.094753119e-14
3998.55,3.136160832e-14
4000.05646,3.133070517e-14
4001.56292,3.129973765e-14
4003.06938,3.104277157e-14
4004.57584,3.0785775e-14
4006.0823,3.061790323e-14
4007.58876,3.045004502e-14
4009.09522,3.009023559e-14
4010.60168,2.973040244e-14
4012.10814,2.935033537e-14
4013.6146,2.89702683e-14
4015.12106,2.885102977e-14
4016.62752,2.873183191e-14
4018.13398,2.896468127e-14
4019.64044,2.919758483e-14
4021.1469,2.911313904e-14
4022.65336,2.902864919e-14
4024.15982,2.874817965e-14
4025.66628,2.84676796e-14
4027.17274,2.806455968e-14
4028.6792,2.766141943e-14
4030.18566,2.757347708e-14
4031.69212,2.748558217e-14
4033.19858,2.728514538e-14
4034.70504,2.708469333e-14
4036.2115,2.72074318e-14
4037.71796,2.733021769e-14
4039.22442,2.726756775e-14
4040.73088,2.72048907e-14
4042.23734,2.71215867e-14
4043.7438,2.703827932e-14
4045.25026,2.691045866e-14
4046.75672,2.678262953e-14
4048.26318,2.665411599e-14
4049.76964,2.652560246e-14
4051.2761,2.649142638e-14
4052.78256,2.645726384e-14
4054.28902,2.657699364e-14
4055.79548,2.669674547e-14
4057.30194,2.629766589e-14
4058.8084,2.58985067e-14
4060.31486,2.562221641e-14
4061.82132,2.534594306e-14
4063.32778,2.572471079e-14
4064.83424,2.610357846e-14
4066.3407,2.613112736e-14
4067.84716,2.615862374e-14
4069.35362,2.575434169e-14
4070.86008,2.534999358e-14
4072.36654,2.527489394e-14
4073.873,2.519984513e-14
4075.37946,2.534006127e-14
4076.88592,2.548030959e-14
4078.39238,2.514216557e-14
4079.89884,2.48039487e-14
4081.4053,2.485160617e-14
4082.91176,2.489932292e-14
4084.41822,2.52280581e-14
4085.92468,2.555683733e-14
4087.43114,2.488318694e-14
4088.9376,2.420937901e-14
4090.44406,2.430315911e-14
4091.95052,2.439705949e-14
4093.45698,2.441711045e-14
4094.96344,2.443715125e-14
4096.4699,2.430070271e-14
4097.97636,2.416422876e-14
4099.48282,2.43450127e-14
4100.98928,2.452584576e-14
4102.49574,2.445605872e-14
4104.0022,2.438623102e-14
4105.50866,2.435499075e-14
4107.01512,2.432375556e-14
4108.52158,2.432596124e-14
4110.02804,2.432817369e-14
4111.5345,2.412690849e-14
4113.04096,2.392561111e-14
4114.54742,2.405652852e-14
4116.05388,2.418749845e-14
4117.56034,2.427542217e-14
4119.0668,2.43633391e-14
4120.57326,2.428790235e-14
4122.07972,2.421244188e-14
4123.58618,2.417756953e-14
4125.09264,2.414270566e-14
4126.5991,2.424427677e-14
4128.10556,2.434587159e-14
4129.61202,2.434383702e-14
4131.11848,2.43417855e-14
4132.62494,2.41834022e-14
4134.1314,2.402499518e-14
4135.63786,2.425169847e-14
4137.14432,2.447846274e-14
4138.65078,2.44457859e-14
4140.15724,2.441306502e-14
4141.6637,2.417707825e-14
4143.17016,2.394105761e-14
4144.67662,2.365681537e-14
4146.18308,2.337256467e-14
4147.68954,2.321394589e-14
4149.196,2.305534575e-14
4150.70246,2.309462944e-14
4152.20892,2.313394532e-14
4153.71538,2.283889833e-14
4155.22184,2.254379714e-14
4156.7283,2.240696913e-14
4158.23476,2.227016823e-14
4159.74122,2.209422254e-14
4161.24768,2.191827008e-14
4162.75414,2.19778453e-14
4164.2606,2.203746117e-14
4165.76706,2.20454453e-14
4167.27352,2.205341927e-14
4168.77998,2.189163937e-14
4170.28644,2.172983066e-14
4171.7929,2.229305844e-14
4173.29936,2.285640989e-14
4174.80582,2.296876373e-14
4176.31228,2.308104134e-14
4177.81874,2.303934021e-14
4179.3252,2.299761367e-14
4180.83166,2.317763867e-14
4182.33812,2.335770432e-14
4183.84458,2.343417954e-14
4185.35104,2.351063612e-14
4186.8575,2.363443507e-14
4188.36396,2.375824248e-14
4189.87042,2.379096506e-14
4191.37688,2.382367239e-14
4192.88334,2.394401036e-14
4194.3898,2.406436189e-14
4195.89626,2.43029321e-14
4197.40272,2.454152265e-14
4198.90918,2.447183725e-14
4200.41564,2.440209933e-14
4201.9221,2.44340257e-14
4203.42856,2.44659707e-14
4204.93502,2.429609824e-14
4206.44148,2.412619021e-14
4207.94794,2.408423328e-14
4209.4544,2.404229837e-14
4210.96086,2.436692544e-14
4212.46732,2.469161858e-14
4213.97378,2.446667543e-14
4215.48024,2.424163402e-14
4216.9867,2.428490385e-14
4218.49316,2.432822112e-14
4219.99962,2.455837183e-14
4221.50608,2.478855811e-14
4223.01254,2.481212257e-14
4224.519,2.483564976e-14
4226.02546,2.45962054e-14
4227.53192,2.435671531e-14
4229.03838,2.441577214e-14
4230.54484,2.447488149e-14
4232.0513,2.427099896e-14
4233.55776,2.4067069e-14
4235.06422,2.41406389e-14
4236.57068,2.421425792e-14
4238.07714,2.407943568e-14
4239.5836,2.394457618e-14
4241.09006,2.406083145e-14
4242.59652,2.417713077e-14
4244.10298,2.41360988e-14
4245.60944,2.409503972e-14
4247.1159,2.410521259e-14
4248.62236,2.411539393e-14
4250.12882,2.412191439e-14
4251.63528,2.412843485e-14
4253.14174,2.409985934e-14
4254.6482,2.407127706e-14
4256.15466,2.397943328e-14
4257.66112,2.388757764e-14
4259.16758,2.382430428e-14
4260.67404,2.376103769e-14
4262.1805,2.389900242e-14
4263.68696,2.403700611e-14
4265.19342,2.403692141e-14
4266.69988,2.403681129e-14
4268.20634,2.407915277e-14
4269.7128,2.412150442e-14
4271.21926,2.434129084e-14
4272.72572,2.456111113e-14
4274.23218,2.436562948e-14
4275.73864,2.41700699e-14
4277.2451,2.391361204e-14
4278.75156,2.365714233e-14
4280.25802,2.400267417e-14
4281.76448,2.434832121e-14
4283.27094,2.441602625e-14
4284.7774,2.448368046e-14
4286.28386,2.464763216e-14
4287.79032,2.481160249e-14
4289.29678,2.472721768e-14
4290.80324,2.464278713e-14
4292.3097,2.454694027e-14
4293.81616,2.445109172e-14
4295.32262,2.426733131e-14
4296.82908,2.408355396e-14
4298.33554,2.411005762e-14
4299.842,2.413660363e-14
4301.34846,2.405867321e-14
4302.85492,2.398072416e-14
4304.36138,2.366633602e-14
4305.86784,2.335190214e-14
4307.3743,2.335164973e-14
4308.88076,2.33514583e-14
4310.38722,2.342980038e-14
4311.89368,2.35081577e-14
4313.40014,2.32587048e-14
4314.9066,2.300918753e-14
4316.41306,2.292582594e-14
4317.91952,2.284249822e-14
4319.42598,2.272148602e-14
4320.93244,2.260046534e-14
4322.4389,2.262349108e-14
4323.94536,2.264654393e-14
4325.45182,2.243800611e-14
4326.95828,2.222942255e-14
4328.46474,2.212819365e-14
4329.9712,2.202698507e-14
4331.47766,2.191356397e-14
4332.98412,2.180014117e-14
4334.49058,2.168788898e-14
4335.99704,2.157563848e-14
4337.5035,2.152842656e-14
4339.00996,2.148122649e-14
4340.51642,2.142099398e-14
4342.02288,2.136075977e-14
4343.52934,2.126006619e-14
4345.0358,2.115936414e-14
4346.54226,2.084999891e-14
4348.04872,2.054059302e-14
4349.55518,2.052397254e-14
4351.06164,2.050740965e-14
4352.5681,2.04757662e-14
4354.07456,2.044411935e-14
4355.58102,2.036049857e-14
4357.08748,2.027686761e-14
4358.59394,1.994739043e-14
4360.1004,1.961786582e-14
4361.60686,1.939347154e-14
4363.11332,1.916909929e-14
4364.61978,1.897740049e-14
4366.12624,1.878570677e-14
4367.6327,1.876309438e-14
4369.13916,1.874051417e-14
4370.64562,1.878243892e-14
4372.15208,1.882437721e-14
4373.65854,1.864537035e-14
4375.165,1.846631944e-14
4376.67146,1.855706886e-14
4378.17792,1.864787418e-14
4379.68438,1.876073624e-14
4381.19084,1.887360168e-14
4382.6973,1.882807705e-14
4384.20376,1.878251854e-14
4385.71022,1.887768777e-14
4387.21668,1.89728875e-14
4388.72314,1.889769808e-14
4390.2296,1.882247477e-14
4391.73606,1.889274802e-14
4393.24252,1.896305344e-14
4394.74898,1.91090904e-14
4396.25544,1.925514259e-14
4397.7619,1.923221172e-14
4399.26836,1.920924526e-14
4400.77482,1.92275903e-14
4402.28128,1.924594551e-14
4403.78774,1.926951505e-14
4405.2942,1.929308459e-14
4406.80066,1.927391623e-14
4408.30712,1.92547394e-14
4409.81358,1.933581232e-14
4411.32004,1.941690725e-14
4412.8265,1.946434618e-14
4414.33296,1.951177663e-14
4415.83942,1.956059453e-14
4417.34588,1.960941073e-14
4418.85234,1.959878386e-14
4420.3588,1.958814513e-14
4421.86526,1.969125106e-14
4423.37172,1.979438071e-14
4424.87818,1.980852277e-14
4426.38464,1.98226462e-14
4427.8911,2.000031983e-14
4429.39756,2.017802903e-14
4430.90402,2.033728986e-14
4432.41048,2.04965473e-14
4433.91694,2.059547398e-14
4435.4234,2.069438879e-14
4436.92986,2.056203989e-14
4438.43632,2.042964186e-14
4439.94278,2.048975579e-14
4441.44924,2.054991207e-14
4442.9557,2.071527154e-14
4444.46216,2.088065472e-14
4445.96862,2.095974388e-14
4447.47508,2.103881441e-14
4448.98154,2.110969582e-14
4450.488,2.118057384e-14
4451.99446,2.136957569e-14
4453.50092,2.155860295e-14
4455.00738,2.159696677e-14
4456.51384,2.16352984e-14
4458.0203,2.196983575e-14
4459.52676,2.230443749e-14
4461.03322,2.23972435e-14
4462.53968,2.24899953e-14
4464.04614,2.260255581e-14
4465.5526,2.27151231e-14
4467.05906,2.30175325e-14
4468.56552,2.331998425e-14
4470.07198,2.330581339e-14
4471.57844,2.329157307e-14
4473.0849,2.324203181e-14
4474.59136,2.319248207e-14
4476.09782,2.331681804e-14
4477.60428,2.344119128e-14
4479.11074,2.379476655e-14
4480.6172,2.414839264e-14
4482.12366,2.428663519e-14
4483.63012,2.442482861e-14
4485.13658,2.461323924e-14
4486.64304,2.480166171e-14
4488.1495,2.479108566e-14
4489.65596,2.478046556e-14
4491.16242,2.504216825e-14
4492.66888,2.530393362e-14
4494.17534,2.563063592e-14
4495.6818,2.595735347e-14
4497.18826,2.606019513e-14
4498.69472,2.616298596e-14
4500.20118,2.602514829e-14
4501.70764,2.588725641e-14
4503.2141,2.593101074e-14
4504.72056,2.597480404e-14
4506.22702,2.629965642e-14
4507.73348,2.662457318e-14
4509.23994,2.697368289e-14
4510.7464,2.732279768e-14
4512.25286,2.719101799e-14
4513.75932,2.705912649e-14
4515.26578,2.710001108e-14
4516.77224,2.714093463e-14
4518.2787,2.753869791e-14
4519.78516,2.793654251e-14
4521.29162,2.806575739e-14
4522.79808,2.819491128e-14
4524.30454,2.815129924e-14
4525.811,2.810764655e-14
4527.31746,2.818702201e-14
4528.82392,2.826642627e-14
4530.33038,2.87270682e-14
4531.83684,2.918779991e-14
4533.3433,2.940265829e-14
4534.84976,2.961745907e-14
4536.35622,2.954030114e-14
4537.86268,2.946307884e-14
4539.36914,2.972664161e-14
4540.8756,2.999028231e-14
4542.38206,2.991293804e-14
4543.88852,2.983551245e-14
4545.39498,2.962503154e-14
4546.90144,2.941452014e-14
4548.4079,2.962165696e-14
4549.91436,2.982889204e-14
4551.42082,3.006567502e-14
4552.92728,3.030246139e-14
4554.43374,3.068136972e-14
4555.9402,3.106031193e-14
4557.44666,3.111981091e-14
4558.95312,3.117923535e-14
4560.45958,3.113230973e-14
4561.96604,3.108535361e-14
4563.4725,3.092770723e-14
4564.97896,3.077003374e-14
4566.48542,3.098192411e-14
4567.99188,3.119389919e-14
4569.49834,3.160139996e-14
